AÑO,MES,CONGLOME,VIVIENDA,HOGAR,UBIGEO,DOMINIO,ESTRATO,CODPERSO,P201P,P203,P203A,P203B,P204,P205,P206,P207,P208A,P208B,P209,P210,P211A,P211D,P212,P213,P214,P215,P216,P217,T211,OCUPAC_R3,OCUPAC_R4,RAMA_R3,RAMA_R4,CODTAREA,CODTIEMPO,TICUEST01,FACPOB
2025,01,016709,100,11,100101,7,2,03,20240167091001103,3,1,3,1,2, ,2,5, , ,2,10, ,3,3,0,3,0, ,11, , , , , , ,2,1280.06863274777
2025,01,016709,117,11,100101,7,2,01,20240167091171101,1,1,1,1,2, ,1,50, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,960.383500699295
2025,01,016709,117,11,100101,7,2,02,20240167091171102,2,1,2,1,2, ,2,40, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,1227.47506986636
2025,01,016709,117,11,100101,7,2,03,20240167091171103,3,1,3,1,2, ,2,12, ,6,2,10, ,3,3,0,3,0, ,11, , , , , , ,2,1280.06863274777
2025,01,016709,117,11,100101,7,2,04,20240167091171104,3,1,3,1,2, ,1,3, , , , , ,4,4,0,4,0, , , , , , , , ,2,1184.19570612845
2025,01,016727,015,11,100104,5,5,01,20230167270151101,1,1,1,1,2, ,2,47, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,905.154186572194
2025,01,016727,015,11,100104,5,5,02,20230167270151102,3,1,3,1,2, ,1,19, ,6, , , ,2,2,2,2,0, , , , , , , , ,2,1258.85850009136
2025,01,016727,015,11,100104,5,5,03,20230167270151103,3,1,3,1,2, ,2,17, ,6,1, ,14,3,3,3,3,0, , ,971,9211,121,144,1,0,2,1177.82365048971
2025,01,016727,047,11,100104,5,5,01,20230167270471101,1,0,1,1,2, ,1,62, ,3, , , ,1,1,1,1,0, , , , , , , , ,2,1031.02049033461
2025,01,016727,047,11,100104,5,5,02,20230167270471102,6,0,1,1,2, ,2,83, ,3, , , ,2,2,2,2,0, , , , , , , , ,2,662.919384947788
2025,01,016727,047,11,100104,5,5,03,20230167270471103,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2025,01,016727,047,11,100104,5,5,04,20230167270471104,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2025,01,016727,047,11,100104,5,5,05,20230167270471105,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2025,01,016727,060,11,100104,5,5,01,20230167270601101,1,1,1,1,2, ,1,37, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,1532.4261859572
2025,01,016727,060,11,100104,5,5,02,20230167270601102,2,1,2,1,2, ,2,34, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,1317.75686221766
2025,01,016727,060,11,100104,5,5,03,20230167270601103,3,1,3,1,2, ,1,16, ,6,1, ,14,3,3,3,3,0, , ,971,9211,111,113,1,0,2,1258.85850009136
2025,01,016727,060,11,100104,5,5,04,20230167270601104,3,1,3,1,2, ,2,14, ,6,2,10, ,4,4,4,4,0, ,11, , , , , , ,2,1177.82365048971
2025,01,016727,060,11,100104,5,5,05,20230167270601105,3,1,3,1,2, ,1,6, , ,2,10, ,5,5,0,5,0, ,11, , , , , , ,2,1271.29426598403
2025,01,016727,102,11,100104,5,5,01,20230167271021101,1,1,1,1,2, ,1,45, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,1031.02049033461
2025,01,016727,102,11,100104,5,5,02,20230167271021102,2,1,2,1,2, ,2,40, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,1317.75686221766
2025,01,016727,102,11,100104,5,5,03,20230167271021103,3,1,3,1,2, ,1,19, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,1258.85850009136
2025,01,016727,102,11,100104,5,5,04,20230167271021104,3,1,3,1,2, ,2,15, ,6,1, ,28,4,4,4,4,0, , ,572,5212,5220,4721,1,0,2,1177.82365048971
2025,01,016727,102,11,100104,5,5,05,20230167271021105,3,1,3,1,2, ,1,11, , ,2,10, ,5,5,0,5,0, ,11, , , , , , ,2,1271.29426598403
2025,01,016727,115,11,100104,5,5,01,20230167271151101,1,1,1,1,2, ,2,31, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,1317.75686221766
2025,01,016727,115,11,100104,5,5,02,20230167271151102,3,1,3,1,2, ,2,14, ,6,1, ,59,2,2,2,2,0, , ,942,9412,5520,5630,1,1,2,1177.82365048971
2025,01,016727,115,11,100104,5,5,03,20230167271151103,3,1,3,1,2, ,2,7, , ,2,10, ,3,3,0,3,0, ,11, , , , , , ,2,1374.2187245372
2025,01,016727,115,11,100104,5,5,04,20250167271151104,3,1,3,1,2, ,2,0,10, , , , ,0,4,0, ,1, , , , , , , , ,2,1374.2187245372
2025,01,016731,005,11,100601,7,3,01,20250167310051101,1,1,1,1,2, ,1,39, ,1, , , ,1,1,1, , , , , , , , , , ,2,1519.06305396462
2025,01,016731,005,11,100601,7,3,02,20250167310051102,2,1,2,1,2, ,2,26, ,1, , , ,2,2,2, , , , , , , , , , ,2,1306.26569935103
2025,01,016731,005,11,100601,7,3,03,20250167310051103,3,1,3,1,2, ,1,8, , ,2,10, ,3,3,0, , , ,11, , , , , , ,2,1260.20826834615
2025,01,016731,005,11,100601,7,3,04,20250167310051104,3,1,3,1,2, ,1,6, , ,2,10, ,4,4,0, , , ,11, , , , , , ,2,1260.20826834615
2025,01,016731,005,11,100601,7,3,05,20250167310051105,3,1,3,1,2, ,1,3, , , , , ,5,5,0, , , , , , , , , , ,2,1260.20826834615
2025,01,016731,005,11,100601,7,3,06,20250167310051106,3,1,3,1,2, ,2,1, , , , , ,0,6,0, , , , , , , , , , ,2,1362.23520039036
2025,01,016731,005,11,100601,7,3,07,20250167310051107,7,0,1,2, ,2,1,12, ,6,2,10, ,0,0,0, , , ,11, , , , , , ,2,1260.20826834615
2025,01,016731,026,11,100601,7,3,01,20250167310261101,1,1,1,1,2, ,2,44, ,6, , , ,1,1,1, , , , , , , , , , ,2,1306.26569935103
2025,01,016731,026,11,100601,7,3,02,20250167310261102,3,1,3,1,2, ,2,22, ,6, , , ,2,2,2, , , , , , , , , , ,2,1167.55273953185
2025,01,016731,066,11,100601,7,3,01,20250167310661101,1,1,1,1,2, ,1,64, ,1, , , ,1,1,1, , , , , , , , , , ,2,1022.02973891986
2025,01,016731,066,11,100601,7,3,02,20250167310661102,2,1,2,1,2, ,2,60, ,1, , , ,2,2,2, , , , , , , , , , ,2,897.261020180469
2025,01,016731,087,11,100601,7,3,01,20250167310871101,1,1,1,1,2, ,1,35, ,1, , , ,1,1,1, , , , , , , , , , ,2,1519.06305396462
2025,01,016731,087,11,100601,7,3,02,20250167310871102,2,1,2,1,2, ,2,28, ,1, , , ,2,2,2, , , , , , , , , , ,2,1306.26569935103
2025,01,016731,087,11,100601,7,3,03,20250167310871103,3,1,3,1,2, ,2,6, , ,2,10, ,3,3,0, , , ,11, , , , , , ,2,1362.23520039036
2025,01,016731,105,11,100601,7,3,01,20250167311051101,1,1,1,1,2, ,2,63, ,3, , , ,1,1,1, , , , , , , , , , ,2,897.261020180469
2025,01,016731,105,11,100601,7,3,02,20250167311051102,3,1,3,1,2, ,1,37, ,6, , , ,2,2,2, , , , , , , , , , ,2,1519.06305396462
2025,01,016731,124,11,100601,7,3,01,20250167311241101,1,0,1,1,2, ,2,60, ,5, , , ,1,1,1, , , , , , , , , , ,2,897.261020180469
2025,01,016731,124,11,100601,7,3,02,20250167311241102,3,1,1,1,2, ,1,37, ,5, , , ,2,2,2, , , , , , , , , , ,2,1519.06305396462
2025,01,016731,124,11,100601,7,3,03,20250167311241103,5,1,3,1,2, ,2,6, , ,2,10, ,3,3,0, , , ,11, , , , , , ,2,1362.23520039036
2025,01,016739,023,11,100606,7,5,01,20250167390231101,1,1,1,1,2, ,2,46, ,5, , , ,1,1,1, , , , , , , , , , ,2,843.140514201329
2025,01,016739,023,11,100606,7,5,02,20250167390231102,3,1,3,1,2, ,1,20, ,6, , , ,2,2,2, , , , , , , , , , ,2,1172.6119359766
2025,01,016739,053,11,100606,7,5,01,20250167390531101,1,1,1,1,2, ,2,72, ,1, , , ,1,1,1, , , , , , , , , , ,2,617.50163606444
2025,01,016739,053,11,100606,7,5,02,20250167390531102,2,1,2,1,2, ,1,62, ,1, , , ,2,2,2, , , , , , , , , , ,2,960.383500699295
2025,01,016739,069,11,100606,7,5,01,20250167390691101,1,0,1,1,2, ,2,58, ,3, , , ,1,1,1, , , , , , , , , , ,2,843.140514201329
2025,01,016739,084,11,100606,7,5,01,20250167390841101,1,0,1,1,2, ,1,32, ,5, , , ,1,1,1, , , , , , , , , , ,2,1427.43702848739
2025,01,016739,099,11,100606,7,5,01,20250167390991101,1,0,1,1,2, ,2,64, ,5, , , ,1,1,1, , , , , , , , , , ,2,843.140514201329
2025,01,016739,115,11,100606,7,5,01,20250167391151101,1,1,1,1,2, ,1,69, ,2, , , ,1,1,1, , , , , , , , , , ,2,608.664721319775
2025,01,016739,115,11,100606,7,5,02,20250167391151102,2,1,2,1,2, ,2,62, ,2, , , ,2,2,2, , , , , , , , , , ,2,843.140514201329
2025,01,016739,115,11,100606,7,5,03,20250167391151103,3,1,3,1,2, ,2,32, ,6, , , ,3,3,3, , , , , , , , , , ,2,1227.47506986636
2025,01,016739,115,11,100606,7,5,04,20250167391151104,3,1,3,1,2, ,1,23, ,6, , , ,4,4,4, , , , , , , , , , ,2,1172.6119359766
2025,01,016739,115,11,100606,7,5,05,20250167391151105,6,0,1,1,2, ,2,98, ,3, , , ,5,5,5, , , , , , , , , , ,2,617.50163606444
2025,01,016747,020,11,100601,7,3,01,20220167470201101,1,0,1,1,2, ,2,88, ,4, , , ,1,1,1,1,0, , , , , , , , ,2,617.50163606444
2025,01,016747,020,11,100601,7,3,02,20220167470201102,3,0,1,1,2, ,2,61, ,6, , , ,2,2,2,2,0, , , , , , , , ,2,843.140514201329
2025,01,016747,020,11,100601,7,3,03,20220167470201103,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2025,01,016747,039,11,100601,7,3,01,20220167470391101,1,1,1,1,2, ,1,68, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,608.664721319775
2025,01,016747,039,11,100601,7,3,02,20220167470391102,2,1,2,1,2, ,2,66, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,617.50163606444
2025,01,016747,039,11,100601,7,3,03,20220167470391103,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2025,01,016747,039,11,100601,7,3,04,20220167470391104,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2025,01,016747,078,11,100601,7,3,01,20250167470781101,1,0,1,1,2, ,1,33, ,6, , , ,1,1,1, ,1, , , , , , , , ,2,1427.43702848739
2025,01,016747,097,11,100601,7,3,01,20220167470971101,1,1,1,1,2, ,2,52, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,843.140514201329
2025,01,016747,097,11,100601,7,3,02,20220167470971102,3,1,3,1,2, ,1,22, ,6, , , ,2,2,2,2,0, , , , , , , , ,2,1172.6119359766
2025,01,016747,097,11,100601,7,3,03,20220167470971103,3,1,3,1,2, ,1,15, ,6,2,10, ,3,3,3,3,0, ,11, , , , , , ,2,1172.6119359766
2025,01,016747,117,11,100601,7,3,01,20220167471171101,1,1,1,1,2, ,2,47, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,843.140514201329
2025,01,016747,117,11,100601,7,3,02,20220167471171102,3,1,3,1,2, ,1,25, ,6, , , ,2,2,2,2,0, , , , , , , , ,2,1427.43702848739
2025,01,016747,117,11,100601,7,3,03,20220167471171103,3,1,3,1,2, ,1,14, ,6,1, ,36,3,3,3,3,0, , ,971,9211,111,126,1,1,2,1172.6119359766
2025,01,016754,025,11,100509,5,6,01,20250167540251101,1,1,1,1,2, ,2,60, ,5, , , ,1,1,1, , , , , , , , , , ,2,554.15722260467
2025,01,016754,025,11,100509,5,6,02,20250167540251102,3,1,3,1,2, ,2,18, ,6, , , ,2,2,2, , , , , , , , , , ,2,721.092044378911
2025,01,016754,034,11,100509,5,6,01,20250167540341101,1,1,1,1,2, ,2,80, ,3, , , ,1,1,1, , , , , , , , , , ,2,405.855235078407
2025,01,016754,034,11,100509,5,6,02,20250167540341102,3,1,3,1,2, ,1,58, ,6, , , ,2,2,2, , , , , , , , , , ,2,631.215609283116
2025,01,016754,043,11,100509,5,6,01,20250167540431101,1,1,1,1,2, ,1,63, ,2, , , ,1,1,1, , , , , , , , , , ,2,631.215609283116
2025,01,016754,043,11,100509,5,6,02,20250167540431102,2,1,2,1,2, ,2,57, ,2, , , ,2,2,2, , , , , , , , , , ,2,554.15722260467
2025,01,016754,052,11,100509,5,6,01,20250167540521101,1,0,1,1,2, ,2,65, ,3, , , ,1,1,1, , , , , , , , , , ,2,405.855235078407
2025,01,016754,052,11,100509,5,6,02,20250167540521102,5,0,1,2, ,2,2,13, ,6,1, ,42,0,0,0, , , , ,971,9211,121,144,1,1,2,841.329845166802
2025,01,016754,061,11,100509,5,6,01,20250167540611101,1,1,1,1,2, ,1,68, ,2, , , ,1,1,1, , , , , , , , , , ,2,400.04714016562
2025,01,016754,061,11,100509,5,6,02,20250167540611102,2,1,2,1,2, ,2,65, ,2, , , ,2,2,2, , , , , , , , , , ,2,405.855235078407
2025,01,016754,061,11,100509,5,6,03,20250167540611103,5,0,1,1,2, ,1,4, , , , , ,3,3,0, , , , , , , , , , ,2,778.317009413472
2025,01,016754,074,11,100509,5,6,01,20250167540741101,1,0,1,1,2, ,2,70, ,3, , , ,1,1,1, , , , , , , , , , ,2,405.855235078407
2025,01,016754,091,11,100509,5,6,01,20250167540911101,1,1,1,1,2, ,1,41, ,1, , , ,1,1,1, , , , , , , , , , ,2,938.188268534266
2025,01,016754,091,11,100509,5,6,02,20250167540911102,2,1,2,1,2, ,2,38, ,1, , , ,2,2,2, , , , , , , , , , ,2,806.762531365194
2025,01,016754,091,11,100509,5,6,03,20250167540911103,3,1,3,1,1, ,2,16, ,6,2,9, ,3,3,3, , , ,9, , , , , , ,2,721.092044378911
2025,01,016754,091,11,100509,5,6,04,20250167540911104,3,1,3,1,2, ,2,11, , ,2,9, ,4,4,0, , , ,9, , , , , , ,2,841.329845166802
2025,01,016754,091,11,100509,5,6,05,20250167540911105,3,1,3,1,2, ,2,8, , ,2,9, ,5,5,0, , , ,9, , , , , , ,2,841.329845166802
2025,01,016754,097,11,100509,5,6,01,20250167540971101,1,1,1,1,2, ,1,54, ,2, , , ,1,1,1, , , , , , , , , , ,2,631.215609283116
2025,01,016754,097,11,100509,5,6,02,20250167540971102,2,1,2,1,2, ,2,43, ,2, , , ,2,2,2, , , , , , , , , , ,2,806.762531365194
2025,01,016754,097,11,100509,5,6,03,20250167540971103,3,1,3,1,2, ,2,19, ,6, , , ,3,3,3, , , , , , , , , , ,2,721.092044378911
2025,01,016754,097,11,100509,5,6,04,20250167540971104,3,1,3,1,2, ,2,15, ,6,2,9, ,4,4,4, , , ,9, , , , , , ,2,721.092044378911
2025,01,016754,097,11,100509,5,6,05,20250167540971105,3,1,3,1,2, ,2,13, ,6,2,9, ,5,5,0, , , ,9, , , , , , ,2,841.329845166802
2025,01,016754,097,11,100509,5,6,06,20250167540971106,3,1,3,1,2, ,2,8, , ,2,9, ,6,6,0, , , ,9, , , , , , ,2,841.329845166802
2025,01,016754,097,11,100509,5,6,07,20250167540971107,3,1,3,1,2, ,2,6, , ,2,9, ,7,7,0, , , ,9, , , , , , ,2,841.329845166802
2025,01,016757,049,11,100804,5,7,01,20250167570491101,1,0,1,1,2, ,1,70, ,3, , , ,1,1,1, , , , , , , , , , ,2,400.04714016562
2025,01,016757,050,11,100804,5,7,01,20250167570501101,1,1,1,1,2, ,1,46, ,1, , , ,1,1,1, , , , , , , , , , ,2,631.215609283116
2025,01,016757,050,11,100804,5,7,02,20250167570501102,2,1,2,1,2, ,2,46, ,1, , , ,2,2,2, , , , , , , , , , ,2,554.15722260467
2025,01,016757,050,11,100804,5,7,03,20250167570501103,3,1,3,1,2, ,2,25, ,6, , , ,3,3,3, , , , , , , , , , ,2,806.762531365194
2025,01,016757,050,11,100804,5,7,04,20250167570501104,3,1,3,1,2, ,1,20, ,6, , , ,4,4,4, , , , , , , , , , ,2,770.703533620865
2025,01,016757,051,11,100804,5,7,01,20250167570511101,1,1,1,1,2, ,1,72, ,2, , , ,1,1,1, , , , , , , , , , ,2,400.04714016562
2025,01,016757,051,11,100804,5,7,02,20250167570511102,2,1,2,1,2, ,2,65, ,2, , , ,2,2,2, , , , , , , , , , ,2,405.855235078408
2025,01,016757,051,11,100804,5,7,03,20250167570511103,5,0,1,1,2, ,1,13, ,6,1, ,8,3,3,0, , , , ,971,9211,111,111,1,1,2,778.317009413472
2025,01,016757,052,11,100804,5,7,01,20250167570521101,1,1,1,1,2, ,2,47, ,5, , , ,1,1,1, , , , , , , , , , ,2,554.15722260467
2025,01,016757,052,11,100804,5,7,02,20250167570521102,3,1,3,1,2, ,2,27, ,6, , , ,2,2,2, , , , , , , , , , ,2,806.762531365194
2025,01,016757,148,11,100804,5,7,01,20250167571481101,1,1,1,1,2, ,1,50, ,1, , , ,1,1,1, , , , , , , , , , ,2,631.215609283116
2025,01,016757,148,11,100804,5,7,02,20250167571481102,2,1,2,1,2, ,2,40, ,1, , , ,2,2,2, , , , , , , , , , ,2,806.762531365194
2025,01,016757,148,11,100804,5,7,03,20250167571481103,3,1,3,1,2, ,2,7, , ,2,4,14,3,3,0, , , ,4,971,9211,121,144,1,1,2,841.329845166802
2025,01,016757,152,11,100804,5,7,01,20250167571521101,1,1,1,1,2, ,1,55, ,2, , , ,1,1,1, , , , , , , , , , ,2,631.215609283116
2025,01,016757,152,11,100804,5,7,02,20250167571521102,2,1,2,1,2, ,2,41, ,2, , , ,2,2,2, , , , , , , , , , ,2,806.762531365194
2025,01,016757,152,11,100804,5,7,03,20250167571521103,3,1,3,1,2, ,1,16, ,6,1, ,42,3,3,3, , , , ,971,9211,111,111,1,1,2,770.703533620865
2025,01,016757,152,11,100804,5,7,04,20250167571521104,3,1,3,1,2, ,2,13, ,6,1, ,14,4,4,0, , , , ,971,9211,121,144,1,1,2,841.329845166802
2025,01,016757,152,11,100804,5,7,05,20250167571521105,3,1,3,1,2, ,2,6, , ,2,10, ,5,5,0, , , ,11, , , , , , ,2,841.329845166802
2025,01,016757,153,11,100804,5,7,01,20250167571531101,1,1,1,1,2, ,1,59, ,2, , , ,1,1,1, , , , , , , , , , ,2,631.215609283116
2025,01,016757,153,11,100804,5,7,02,20250167571531102,2,1,2,1,2, ,2,46, ,2, , , ,2,2,2, , , , , , , , , , ,2,554.15722260467
2025,01,016757,153,11,100804,5,7,03,20250167571531103,3,1,3,1,2, ,1,7, , ,2,10, ,3,3,0, , , ,11, , , , , , ,2,778.317009413472
2025,01,016757,153,11,100804,5,7,04,20250167571531104,3,2,1,1,2, ,2,21, ,6, , , ,4,4,4, , , , , , , , , , ,2,721.092044378911
2025,01,016757,153,11,100804,5,7,05,20250167571531105,5,2,3,1,2, ,1,2, , , , , ,0,5,0, , , , , , , , , , ,2,778.317009413472
2025,01,016757,154,11,100804,5,7,01,20250167571541101,1,1,1,1,2, ,1,74, ,2, , , ,1,1,1, , , , , , , , , , ,2,400.04714016562
2025,01,016757,154,11,100804,5,7,02,20250167571541102,2,1,2,1,2, ,2,65, ,2, , , ,2,2,2, , , , , , , , , , ,2,405.855235078408
2025,01,016777,005,11,100106,5,8,01,20250167770051101,1,1,1,1,2, ,1,46, ,2, , , ,1,1,1, , , , , , , , , , ,2,631.215609283116
2025,01,016777,005,11,100106,5,8,02,20250167770051102,2,1,2,1,2, ,2,44, ,2, , , ,2,2,2, , , , , , , , , , ,2,806.762531365194
2025,01,016777,005,11,100106,5,8,03,20250167770051103,3,1,3,1,2, ,2,22, ,6, , , ,3,3,3, , , , , , , , , , ,2,721.092044378911
2025,01,016777,005,11,100106,5,8,04,20250167770051104,3,1,3,1,2, ,1,20, ,6, , , ,4,4,4, , , , , , , , , , ,2,770.703533620865
2025,01,016777,005,11,100106,5,8,05,20250167770051105,3,1,3,1,2, ,1,18, ,6, , , ,5,5,5, , , , , , , , , , ,2,770.703533620865
2025,01,016777,005,11,100106,5,8,06,20250167770051106,3,1,3,1,2, ,2,15, ,6,1, ,30,6,6,6, , , , ,971,9211,130,150,1,0,2,721.092044378911
2025,01,016777,005,11,100106,5,8,07,20250167770051107,3,1,3,1,2, ,2,10, , ,2,4,40,7,7,0, , , ,4,971,9211,122,145,1,1,2,841.329845166802
2025,01,016777,005,11,100106,5,8,08,20250167770051108,3,1,3,1,2, ,2,7, , ,2,4,15,8,8,0, , , ,4,971,9211,130,150,1,1,2,841.329845166802
2025,01,016777,005,11,100106,5,8,09,20250167770051109,3,1,3,1,2, ,1,1, , , , , ,0,9,0, , , , , , , , , , ,2,778.317009413472
2025,01,016777,005,11,100106,5,8,10,20250167770051110,3,2,1,1,2, ,1,25, ,1, , , ,10,10,10, , , , , , , , , , ,2,938.188268534266
2025,01,016777,005,11,100106,5,8,11,20250167770051111,4,2,2,1,2, ,2,25, ,1, , , ,11,11,11, , , , , , , , , , ,2,806.762531365194
2025,01,016777,005,11,100106,5,8,12,20250167770051112,5,2,3,1,2, ,1,3, , , , , ,12,12,0, , , , , , , , , , ,2,778.317009413472
2025,01,016777,006,11,100106,5,8,01,20250167770061101,1,1,1,1,2, ,1,78, ,2, , , ,1,1,1, , , , , , , , , , ,2,400.04714016562
2025,01,016777,006,11,100106,5,8,02,20250167770061102,2,1,2,1,1, ,2,75, ,2, , , ,2,2,2, , , , , , , , , , ,2,405.855235078408
2025,01,016777,006,11,100106,5,8,03,20250167770061103,3,0,1,1,2, ,2,49, ,6, , , ,3,3,3, , , , , , , , , , ,2,554.15722260467
2025,01,016777,007,11,100106,5,8,01,20250167770071101,1,1,1,1,2, ,1,34, ,1, , , ,1,1,1, , , , , , , , , , ,2,938.188268534266
2025,01,016777,007,11,100106,5,8,02,20250167770071102,2,1,2,1,2, ,2,20, ,1, , , ,2,2,2, , , , , , , , , , ,2,721.092044378911
2025,01,016777,008,11,100106,5,8,01,20250167770081101,1,0,1,1,2, ,2,66, ,3, , , ,1,1,1, , , , , , , , , , ,2,405.855235078408
2025,01,016777,021,11,100106,5,8,01,20250167770211101,1,1,1,1,2, ,1,31, ,1, , , ,1,1,1, , , , , , , , , , ,2,938.188268534266
2025,01,016777,021,11,100106,5,8,02,20250167770211102,2,1,2,1,2, ,2,34, ,1, , , ,2,2,2, , , , , , , , , , ,2,806.762531365194
2025,01,016777,021,11,100106,5,8,03,20250167770211103,3,1,3,1,2, ,2,7, , ,2,9, ,3,3,0, , , ,9, , , , , , ,2,841.329845166802
2025,01,016777,021,11,100106,5,8,04,20250167770211104,3,1,3,1,2, ,1,0,0, , , , ,0,4,0, , , , , , , , , , ,2,778.317009413472
2025,01,016777,023,11,100106,5,8,01,20250167770231101,1,1,1,1,2, ,1,69, ,2, , , ,1,1,1, , , , , , , , , , ,2,400.04714016562
2025,01,016777,023,11,100106,5,8,02,20250167770231102,2,1,2,1,2, ,2,73, ,2, , , ,2,2,2, , , , , , , , , , ,2,405.855235078408
2025,01,016777,023,11,100106,5,8,03,20250167770231103,3,2,1,1,2, ,2,33, ,5, , , ,3,3,3, , , , , , , , , , ,2,806.762531365194
2025,01,016777,023,11,100106,5,8,04,20250167770231104,5,2,3,1,2, ,2,6, , ,1, ,3,4,4,0, , , , ,971,9211,130,150,1,1,2,841.329845166802
2025,01,016777,024,11,100106,5,8,01,20250167770241101,1,1,1,1,2, ,1,48, ,1, , , ,1,1,1, , , , , , , , , , ,2,631.215609283116
2025,01,016777,024,11,100106,5,8,02,20250167770241102,2,1,2,1,2, ,2,47, ,1, , , ,2,2,2, , , , , , , , , , ,2,554.15722260467
2025,01,016777,024,11,100106,5,8,03,20250167770241103,3,1,3,1,2, ,2,23, ,6, , , ,3,3,3, , , , , , , , , , ,2,721.092044378911
2025,01,016777,024,11,100106,5,8,04,20250167770241104,3,1,3,1,2, ,1,18, ,6, , , ,4,4,4, , , , , , , , , , ,2,770.703533620865
2025,01,016777,024,11,100106,5,8,05,20250167770241105,3,1,3,1,2, ,1,16, ,6,2,4,40,5,5,5, , , ,4,971,9211,111,113,1,1,2,770.703533620865
2025,01,016777,024,11,100106,5,8,06,20250167770241106,3,1,3,1,2, ,1,12, ,6,1, ,15,6,6,0, , , , ,971,9211,130,150,1,1,2,778.317009413472
2025,01,016777,024,11,100106,5,8,07,20250167770241107,3,1,3,1,2, ,1,8, , ,1, ,1,7,7,0, , , , ,971,9211,121,144,1,1,2,778.317009413472
2025,01,016777,024,11,100106,5,8,08,20250167770241108,3,2,1,1,2, ,2,25, ,5, , , ,8,8,8, , , , , , , , , , ,2,806.762531365194
2025,01,016777,024,11,100106,5,8,09,20250167770241109,5,2,3,1,2, ,2,6, , ,2,4,5,9,9,0, , , ,4,971,9211,121,144,1,1,2,841.329845166802
2025,01,016777,025,11,100106,5,8,01,20250167770251101,1,1,1,1,2, ,1,84, ,2, , , ,1,1,1, , , , , , , , , , ,2,400.04714016562
2025,01,016777,025,11,100106,5,8,02,20250167770251102,2,1,2,1,2, ,2,78, ,2, , , ,2,2,2, , , , , , , , , , ,2,405.855235078408
2025,01,016807,065,11,100804,5,7,01,20210168070651101,1,1,1,1,2, ,2,46, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,554.15722260467
2025,01,016807,065,11,100804,5,7,02,20210168070651104,3,1,3,1,2, ,2,11, , ,1, ,10,2,2,0,4,0, , ,971,9211,122,145,1,1,2,841.329845166802
2025,01,016807,065,11,100804,5,7,03,20210168070651102,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2025,01,016807,065,11,100804,5,7,04,20210168070651103,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2025,01,016807,066,11,100804,5,7,01,20210168070661101,1,1,1,1,2, ,2,45, ,3, , , ,1,1,1,1,0, , , , , , , , ,2,554.15722260467
2025,01,016807,066,11,100804,5,7,02,20210168070661103,3,1,3,1,2, ,2,19, ,6, , , ,2,2,2,3,0, , , , , , , , ,2,721.092044378911
2025,01,016807,066,11,100804,5,7,03,20210168070661104,3,1,3,1,2, ,1,12, ,6,1, ,39,3,3,0,4,0, , ,983,9313,4520,4100,1,1,2,778.317009413472
2025,01,016807,066,11,100804,5,7,04,20210168070661102,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2025,01,016807,066,11,100804,5,7,05,20220168070661105,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2025,01,016807,168,11,100804,5,7,01,20210168071681101,1,0,1,1,2, ,2,53, ,3, , , ,1,1,1,1,0, , , , , , , , ,2,554.15722260467
2025,01,016807,168,11,100804,5,7,02,20210168071681102,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2025,01,016807,169,11,100804,5,7,01,20210168071691102,1,1,1,1,2, ,2,36, ,5, , , ,1,1,1,2,0, , , , , , , , ,2,806.762531365194
2025,01,016807,169,11,100804,5,7,02,20210168071691103,3,1,3,1,2, ,1,18, ,6, , , ,2,2,2,3,0, , , , , , , , ,2,770.703533620865
2025,01,016807,169,11,100804,5,7,03,20210168071691104,3,1,3,1,2, ,2,12, ,6,1, ,14,3,3,0,4,0, , ,971,9211,121,144,1,1,2,841.329845166802
2025,01,016807,169,11,100804,5,7,04,20210168071691105,3,1,3,1,2, ,1,4, , , , , ,4,4,0,5,0, , , , , , , , ,2,778.317009413472
2025,01,016807,169,11,100804,5,7,05,20210168071691101,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
